Date,Hour,City,Area,Industrial,Households,Schools,Colleges,Hospitals,Total
2025-08-01,05:00,Bangalore,Sarjapur Road corridor,64.32,40.8,3.72,4.83,16.7,130.37
2025-08-01,05:00,Bangalore,Vijayanagar,79.36,41.3,1.72,4.42,23.34,150.14
2025-08-01,05:00,Bangalore,Basaveshwaranagar,81.69,32.54,1.48,4.6,14.6,134.92
2025-08-01,05:00,Bangalore,Nagarbhavi,77.57,40.44,2.6,3.26,26.12,149.98
2025-08-01,05:00,Bangalore,Chandra Layout,87.04,41.13,1.88,1.89,18.84,150.79
2025-08-01,05:00,Bangalore,Magadi Road,65.87,29.7,1.19,3.81,16.63,117.21
2025-08-01,05:00,Bangalore,Peenya (industrial),92.65,44.95,1.49,2.19,20.56,161.84
2025-08-01,05:00,Bangalore,Electronic City (Phase 1 & 2),92.83,49.94,1.55,4.66,15.1,164.09
2025-08-01,05:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,58.87,27.7,1.68,1.18,19.44,108.87
2025-08-01,05:00,Bangalore,Devanahalli/Airport Road (KIAL),67.75,28.44,2.15,3.21,15.06,116.61
2025-08-01,05:00,Bangalore,Hoskote/Old Madras Road stretch,64.7,41.16,1.52,3.82,21.33,132.53
2025-08-01,05:00,Bangalore,Nelamangala/Tumkur Road belt,48.35,38.55,1.89,1.52,24.31,114.62
2025-08-01,06:00,Bangalore,MG Road,122.2,51.53,6.66,5.21,15.09,200.69
2025-08-01,06:00,Bangalore,Brigade Road,128.02,95.27,16.97,23.71,21.65,285.63
2025-08-01,06:00,Bangalore,Church Street,129.81,69.92,19.01,9.11,25.0,252.84
2025-08-01,06:00,Bangalore,Richmond Town,132.34,51.02,11.5,21.75,14.16,230.76
2025-08-01,06:00,Bangalore,Shivajinagar,109.56,54.4,16.74,12.98,29.24,222.91
2025-08-01,06:00,Bangalore,Vasanth Nagar,136.24,50.1,13.85,13.98,25.62,239.79
2025-08-01,06:00,Bangalore,Ulsoor (Halasuru),106.41,96.3,16.96,8.41,16.81,244.9
2025-08-01,06:00,Bangalore,Indiranagar,117.38,56.46,17.81,19.69,27.6,238.94
2025-08-01,06:00,Bangalore,Koramangala,142.52,88.46,8.23,14.72,26.01,279.93
2025-08-01,06:00,Bangalore,Malleshwaram,134.97,61.27,16.56,11.85,14.26,238.91
2025-08-01,06:00,Bangalore,Rajajinagar,115.6,86.22,13.69,17.06,15.19,247.75
2025-08-01,06:00,Bangalore,Yeshwanthpur,119.6,82.64,19.73,21.82,24.56,268.34
2025-08-01,06:00,Bangalore,Hebbal,82.58,59.7,13.14,10.54,14.32,180.29
2025-08-01,06:00,Bangalore,RT Nagar,105.75,86.66,13.36,8.16,23.45,237.38
2025-08-01,06:00,Bangalore,Sahakara Nagar,138.52,61.13,6.46,10.61,22.61,239.32
2025-08-01,06:00,Bangalore,Yelahanka,124.83,61.05,9.77,16.44,28.83,240.93
2025-08-01,06:00,Bangalore,Jakkur,143.96,84.02,18.75,22.72,16.03,285.48
2025-08-01,06:00,Bangalore,Manyata Tech Park/Nagawara,167.12,87.77,18.39,7.62,10.97,291.86
2025-08-01,06:00,Bangalore,Jayanagar,125.93,86.54,6.66,8.97,21.82,249.92
2025-08-01,06:00,Bangalore,JP Nagar,138.63,72.84,18.95,14.18,18.31,262.91
2025-08-01,06:00,Bangalore,Basavanagudi,140.25,77.83,13.12,14.8,25.91,271.91
2025-08-01,06:00,Bangalore,Banashankari,91.03,80.08,18.51,7.42,18.62,215.65
2025-08-01,06:00,Bangalore,BTM Layout,101.37,72.01,19.52,20.03,24.73,237.66
2025-08-01,06:00,Bangalore,HSR Layout,114.81,53.48,17.8,19.6,22.63,228.32
2025-08-01,06:00,Bangalore,Bannerghatta Road belt,104.79,50.69,17.69,11.63,26.82,211.63
2025-08-01,06:00,Bangalore,Arekere,93.74,75.14,8.29,10.92,22.02,210.12
2025-08-01,06:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),122.45,70.04,6.73,6.79,26.85,232.87
2025-08-01,06:00,Bangalore,KR Puram,118.69,75.22,6.13,8.88,17.33,226.25
2025-08-01,06:00,Bangalore,CV Raman Nagar,135.13,50.51,14.4,12.21,19.87,232.11
2025-08-01,06:00,Bangalore,Marathahalli,137.81,51.39,8.14,6.53,19.62,223.48
2025-08-01,06:00,Bangalore,Mahadevapura,104.21,57.89,19.8,20.71,24.92,227.53
2025-08-01,06:00,Bangalore,Whitefield,140.72,81.15,10.43,9.46,28.7,270.46
2025-08-01,06:00,Bangalore,Hoodi,80.97,58.37,11.2,11.43,23.97,185.94
2025-08-01,06:00,Bangalore,Kadugodi,114.99,53.74,7.2,20.03,14.63,210.59
2025-08-01,06:00,Bangalore,Varthur,115.79,83.64,10.09,18.19,28.43,256.14
2025-08-01,06:00,Bangalore,Bellandur,148.96,95.24,5.41,9.01,18.32,276.94
2025-08-01,06:00,Bangalore,Sarjapur Road corridor,96.97,85.19,17.15,6.68,28.69,234.68
2025-08-01,06:00,Bangalore,Vijayanagar,119.0,86.78,15.3,20.95,16.66,258.69
2025-08-01,06:00,Bangalore,Basaveshwaranagar,148.48,64.6,11.95,21.37,22.82,269.22
2025-08-01,06:00,Bangalore,Nagarbhavi,149.29,88.24,7.06,9.35,12.25,266.19
2025-08-01,06:00,Bangalore,Chandra Layout,130.97,51.48,18.31,23.93,26.63,251.31
2025-08-01,06:00,Bangalore,Magadi Road,133.43,50.81,17.65,16.07,10.73,228.68
2025-08-01,06:00,Bangalore,Peenya (industrial),121.23,95.66,10.77,18.88,18.56,265.1
2025-08-01,06:00,Bangalore,Electronic City (Phase 1 & 2),191.05,71.63,17.85,14.35,15.06,309.93
2025-08-01,06:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,141.82,82.39,18.39,11.33,10.64,264.57
2025-08-01,06:00,Bangalore,Devanahalli/Airport Road (KIAL),113.71,94.81,16.16,20.92,26.51,272.11
2025-08-01,06:00,Bangalore,Hoskote/Old Madras Road stretch,130.81,79.31,9.04,9.31,10.15,238.63
2025-08-01,06:00,Bangalore,Nelamangala/Tumkur Road belt,111.62,58.58,11.44,12.05,10.15,203.84
2025-08-01,07:00,Bangalore,MG Road,130.14,75.3,5.7,10.4,16.85,238.39
2025-08-01,07:00,Bangalore,Brigade Road,136.14,81.08,9.1,7.7,21.2,255.22
2025-08-01,07:00,Bangalore,Church Street,81.11,82.24,7.67,5.49,25.05,201.55
2025-08-01,07:00,Bangalore,Richmond Town,129.11,82.06,19.83,11.15,22.05,264.21
2025-08-01,07:00,Bangalore,Shivajinagar,93.07,67.81,13.19,6.58,15.82,196.47
2025-08-01,07:00,Bangalore,Vasanth Nagar,82.1,65.01,14.33,19.69,19.07,200.2
2025-08-01,07:00,Bangalore,Ulsoor (Halasuru),137.22,85.3,8.95,10.7,21.2,263.38
2025-08-01,07:00,Bangalore,Indiranagar,82.76,60.11,10.11,6.39,26.4,185.77
2025-08-01,07:00,Bangalore,Koramangala,98.04,80.24,12.1,21.53,27.3,239.21
2025-08-01,07:00,Bangalore,Malleshwaram,144.28,50.83,15.33,10.27,26.83,247.54
2025-08-01,07:00,Bangalore,Rajajinagar,107.71,65.59,5.37,15.32,10.99,204.97
2025-08-01,07:00,Bangalore,Yeshwanthpur,83.34,77.29,19.17,9.97,29.41,219.17
2025-08-01,07:00,Bangalore,Hebbal,86.11,63.86,9.91,6.33,12.73,178.95
2025-08-01,07:00,Bangalore,RT Nagar,131.09,84.21,8.8,7.93,21.19,253.22
2025-08-01,07:00,Bangalore,Sahakara Nagar,127.35,79.35,16.83,9.53,24.93,257.99
2025-08-01,07:00,Bangalore,Yelahanka,123.72,71.64,15.92,5.6,16.02,232.89
2025-08-01,07:00,Bangalore,Jakkur,125.92,50.56,14.65,6.26,11.02,208.4
2025-08-01,07:00,Bangalore,Manyata Tech Park/Nagawara,213.99,93.38,16.32,6.84,13.94,344.48
2025-08-01,07:00,Bangalore,Jayanagar,125.14,73.23,10.56,9.06,28.02,246.0
2025-08-01,07:00,Bangalore,JP Nagar,117.07,58.01,13.95,22.14,14.12,225.29
2025-08-01,07:00,Bangalore,Basavanagudi,124.65,62.83,13.51,18.0,12.69,231.67
2025-08-01,07:00,Bangalore,Banashankari,99.9,67.25,16.72,8.09,26.71,218.68
2025-08-01,07:00,Bangalore,BTM Layout,91.07,57.25,16.05,6.38,15.04,185.79
2025-08-01,07:00,Bangalore,HSR Layout,142.25,94.37,9.43,14.5,22.72,283.27
2025-08-01,07:00,Bangalore,Bannerghatta Road belt,133.41,80.86,10.25,20.95,14.31,259.78
2025-08-01,07:00,Bangalore,Arekere,85.89,67.43,17.23,18.71,14.07,203.34
2025-08-01,07:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),109.27,88.85,7.94,23.02,13.74,242.82
2025-08-01,07:00,Bangalore,KR Puram,85.17,62.9,15.91,23.39,25.87,213.24
2025-08-01,07:00,Bangalore,CV Raman Nagar,130.47,84.43,17.82,7.99,24.9,265.61
2025-08-01,07:00,Bangalore,Marathahalli,100.12,53.04,18.92,17.39,18.18,207.65
2025-08-01,07:00,Bangalore,Mahadevapura,142.37,66.19,7.24,18.19,20.59,254.58
2025-08-01,07:00,Bangalore,Whitefield,127.95,87.47,7.17,12.32,15.02,249.92
2025-08-01,07:00,Bangalore,Hoodi,135.08,53.67,18.02,18.88,14.52,240.17
2025-08-01,07:00,Bangalore,Kadugodi,90.11,82.33,5.36,22.19,15.66,215.66
2025-08-01,07:00,Bangalore,Varthur,142.06,83.03,11.45,19.66,27.51,283.71
2025-08-01,07:00,Bangalore,Bellandur,81.06,78.66,9.26,18.19,10.07,197.24
2025-08-01,07:00,Bangalore,Sarjapur Road corridor,120.12,86.18,9.39,20.1,20.72,256.5
2025-08-01,07:00,Bangalore,Vijayanagar,101.11,92.2,17.72,11.9,18.8,241.74
2025-08-01,07:00,Bangalore,Basaveshwaranagar,82.92,64.18,16.9,8.54,27.07,199.61
2025-08-01,07:00,Bangalore,Nagarbhavi,104.22,51.42,7.26,18.81,26.62,208.33
2025-08-01,07:00,Bangalore,Chandra Layout,80.06,96.07,8.46,6.72,18.62,209.93
2025-08-01,07:00,Bangalore,Magadi Road,92.94,57.5,14.64,5.62,21.1,191.8
2025-08-01,07:00,Bangalore,Peenya (industrial),156.48,82.75,13.45,17.06,18.03,287.77
2025-08-01,07:00,Bangalore,Electronic City (Phase 1 & 2),141.46,58.97,7.53,10.87,10.19,229.01
2025-08-01,07:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,132.33,99.41,16.53,9.94,13.12,271.33
2025-08-01,07:00,Bangalore,Devanahalli/Airport Road (KIAL),86.38,78.32,8.95,7.55,17.24,198.43
2025-08-01,07:00,Bangalore,Hoskote/Old Madras Road stretch,124.08,92.28,5.67,23.61,16.48,262.12
2025-08-01,07:00,Bangalore,Nelamangala/Tumkur Road belt,81.16,66.8,11.4,22.39,13.55,195.29
2025-08-01,08:00,Bangalore,MG Road,174.14,85.12,19.84,17.71,13.18,309.98
2025-08-01,08:00,Bangalore,Brigade Road,120.23,66.92,21.56,27.81,26.05,262.57
2025-08-01,08:00,Bangalore,Church Street,223.82,88.34,22.26,22.07,16.75,373.23
2025-08-01,08:00,Bangalore,Richmond Town,197.23,96.6,20.36,22.4,10.73,347.31
2025-08-01,08:00,Bangalore,Shivajinagar,203.88,66.26,26.58,40.88,11.38,348.98
2025-08-01,08:00,Bangalore,Vasanth Nagar,182.83,82.42,28.01,44.96,13.66,351.88
2025-08-01,08:00,Bangalore,Ulsoor (Halasuru),197.96,92.23,33.04,33.69,22.68,379.6
2025-08-01,08:00,Bangalore,Indiranagar,192.17,87.21,28.64,43.93,14.6,366.55
2025-08-01,08:00,Bangalore,Koramangala,219.34,80.34,14.3,40.05,19.37,373.4
2025-08-01,08:00,Bangalore,Malleshwaram,182.69,84.4,38.68,14.85,27.64,348.26
2025-08-01,08:00,Bangalore,Rajajinagar,176.89,91.43,10.68,17.73,10.16,306.89
2025-08-01,08:00,Bangalore,Yeshwanthpur,162.87,50.55,23.62,46.52,10.39,293.94
2025-08-01,08:00,Bangalore,Hebbal,178.25,65.5,13.25,42.74,25.54,325.27
2025-08-01,08:00,Bangalore,RT Nagar,176.42,79.54,27.32,41.83,19.22,344.33
2025-08-01,08:00,Bangalore,Sahakara Nagar,168.4,58.12,14.76,17.26,23.37,281.9
2025-08-01,08:00,Bangalore,Yelahanka,139.56,86.18,13.29,18.5,22.62,280.15
2025-08-01,08:00,Bangalore,Jakkur,183.75,81.24,39.52,44.69,13.71,362.91
2025-08-01,08:00,Bangalore,Manyata Tech Park/Nagawara,246.54,72.99,23.66,16.72,28.53,388.44
2025-08-01,08:00,Bangalore,Jayanagar,142.33,86.52,23.32,38.45,24.81,315.43
2025-08-01,08:00,Bangalore,JP Nagar,161.05,89.59,25.93,38.7,17.32,332.59
2025-08-01,08:00,Bangalore,Basavanagudi,184.39,86.94,39.25,24.55,24.43,359.56
2025-08-01,08:00,Bangalore,Banashankari,157.67,86.56,11.71,19.11,27.69,302.74
2025-08-01,08:00,Bangalore,BTM Layout,215.94,51.46,32.68,12.81,10.5,323.38
2025-08-01,08:00,Bangalore,HSR Layout,213.23,78.4,23.27,43.52,14.43,372.85
2025-08-01,08:00,Bangalore,Bannerghatta Road belt,194.74,68.54,13.6,10.65,26.96,314.49
2025-08-01,08:00,Bangalore,Arekere,166.13,95.81,31.92,39.32,12.65,345.84
2025-08-01,08:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),164.84,92.22,25.88,16.94,19.03,318.92
2025-08-01,08:00,Bangalore,KR Puram,219.28,87.79,38.3,11.87,13.61,370.85
2025-08-01,08:00,Bangalore,CV Raman Nagar,205.84,87.43,36.44,32.58,22.56,384.84
2025-08-01,08:00,Bangalore,Marathahalli,175.23,56.19,11.7,38.69,17.6,299.41
2025-08-01,08:00,Bangalore,Mahadevapura,138.59,79.27,23.33,33.53,13.81,288.53
2025-08-01,08:00,Bangalore,Whitefield,126.34,56.14,31.26,27.55,12.88,254.16
2025-08-01,08:00,Bangalore,Hoodi,179.97,76.49,33.86,44.07,12.94,347.34
2025-08-01,08:00,Bangalore,Kadugodi,125.42,80.6,18.45,26.87,10.06,261.41
2025-08-01,08:00,Bangalore,Varthur,195.98,89.34,13.99,35.97,19.37,354.66
2025-08-01,08:00,Bangalore,Bellandur,191.16,93.71,25.62,46.42,17.5,374.41
2025-08-01,08:00,Bangalore,Sarjapur Road corridor,133.25,90.84,25.1,22.13,21.45,292.77
2025-08-01,08:00,Bangalore,Vijayanagar,152.13,76.44,39.43,29.55,23.06,320.62
2025-08-01,08:00,Bangalore,Basaveshwaranagar,199.72,93.7,32.54,29.37,24.52,379.86
2025-08-01,08:00,Bangalore,Nagarbhavi,153.3,99.67,18.35,29.08,20.46,320.86
2025-08-01,08:00,Bangalore,Chandra Layout,220.99,53.96,26.92,39.61,17.6,359.07
2025-08-01,08:00,Bangalore,Magadi Road,147.47,97.08,28.44,37.85,10.73,321.57
2025-08-01,08:00,Bangalore,Peenya (industrial),291.63,87.26,33.38,19.8,15.37,447.45
2025-08-01,08:00,Bangalore,Electronic City (Phase 1 & 2),288.31,77.44,37.87,43.89,21.49,468.99
2025-08-01,08:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,140.85,80.15,24.07,18.63,19.06,282.76
2025-08-01,08:00,Bangalore,Devanahalli/Airport Road (KIAL),203.74,68.16,38.22,44.27,11.45,365.84
2025-08-01,08:00,Bangalore,Hoskote/Old Madras Road stretch,189.26,65.73,33.98,27.23,12.81,329.01
2025-08-01,08:00,Bangalore,Nelamangala/Tumkur Road belt,174.23,96.67,37.16,36.58,25.81,370.44
2025-08-01,09:00,Bangalore,MG Road,144.47,59.47,15.28,12.17,17.86,249.25
2025-08-01,09:00,Bangalore,Brigade Road,208.24,66.09,38.74,15.03,12.92,341.02
2025-08-01,09:00,Bangalore,Church Street,206.53,99.08,22.94,30.21,10.12,368.88
2025-08-01,09:00,Bangalore,Richmond Town,224.81,85.09,38.72,28.72,23.73,401.08
2025-08-01,09:00,Bangalore,Shivajinagar,224.14,61.26,39.93,42.51,21.88,389.72
2025-08-01,09:00,Bangalore,Vasanth Nagar,156.51,64.19,33.94,24.57,21.9,301.11
2025-08-01,09:00,Bangalore,Ulsoor (Halasuru),152.08,77.02,18.65,20.3,28.54,296.59
2025-08-01,09:00,Bangalore,Indiranagar,133.52,86.96,26.68,24.51,12.87,284.54
2025-08-01,09:00,Bangalore,Koramangala,140.35,93.04,18.81,18.51,15.67,286.37
2025-08-01,09:00,Bangalore,Malleshwaram,179.36,64.38,15.94,16.44,21.73,297.84
2025-08-01,09:00,Bangalore,Rajajinagar,213.97,76.75,29.59,21.85,20.25,362.41
2025-08-01,09:00,Bangalore,Yeshwanthpur,124.37,61.03,18.72,24.91,15.93,244.96
2025-08-01,09:00,Bangalore,Hebbal,168.96,69.59,13.38,34.04,12.38,298.35
2025-08-01,09:00,Bangalore,RT Nagar,153.37,99.57,10.45,13.16,27.35,303.91
2025-08-01,09:00,Bangalore,Sahakara Nagar,121.16,87.1,34.09,41.41,16.5,300.26
2025-08-01,09:00,Bangalore,Yelahanka,169.34,71.88,26.96,46.8,10.81,325.79
2025-08-01,09:00,Bangalore,Jakkur,208.61,83.38,19.31,37.67,25.57,374.54
2025-08-01,09:00,Bangalore,Manyata Tech Park/Nagawara,212.41,57.73,21.83,33.14,23.55,348.65
2025-08-01,09:00,Bangalore,Jayanagar,136.86,50.93,10.03,45.08,14.27,257.16
2025-08-01,09:00,Bangalore,JP Nagar,129.17,81.94,12.73,12.28,24.66,260.77
2025-08-01,09:00,Bangalore,Basavanagudi,209.76,87.29,31.57,29.93,14.02,372.57
2025-08-01,09:00,Bangalore,Banashankari,125.49,53.51,25.25,21.12,17.45,242.82
2025-08-01,09:00,Bangalore,BTM Layout,187.7,86.6,32.82,35.55,11.67,354.34
2025-08-01,09:00,Bangalore,HSR Layout,207.43,62.15,17.35,11.25,26.31,324.48
2025-08-01,09:00,Bangalore,Bannerghatta Road belt,122.41,83.13,12.81,20.98,29.21,268.54
2025-08-01,09:00,Bangalore,Arekere,137.43,68.16,19.35,35.69,16.21,276.83
2025-08-01,09:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),187.1,96.47,18.35,45.8,21.09,368.81
2025-08-01,09:00,Bangalore,KR Puram,134.35,91.55,35.3,38.42,12.14,311.76
2025-08-01,09:00,Bangalore,CV Raman Nagar,126.38,52.6,37.67,37.76,22.83,277.24
2025-08-01,09:00,Bangalore,Marathahalli,142.63,71.39,31.62,20.42,29.56,295.62
2025-08-01,09:00,Bangalore,Mahadevapura,217.96,71.56,23.21,32.66,25.11,370.5
2025-08-01,09:00,Bangalore,Whitefield,171.64,68.57,17.0,49.26,28.79,335.26
2025-08-01,09:00,Bangalore,Hoodi,215.51,56.37,33.5,15.75,25.4,346.54
2025-08-01,09:00,Bangalore,Kadugodi,177.11,93.06,19.47,35.91,27.47,353.02
2025-08-01,09:00,Bangalore,Varthur,158.57,63.19,25.59,30.87,14.83,293.05
2025-08-01,09:00,Bangalore,Bellandur,186.44,85.64,16.65,49.79,15.34,353.86
2025-08-01,09:00,Bangalore,Sarjapur Road corridor,217.91,96.68,10.73,10.12,26.51,361.95
2025-08-01,09:00,Bangalore,Vijayanagar,176.76,87.21,20.28,43.38,19.5,347.12
2025-08-01,09:00,Bangalore,Basaveshwaranagar,148.68,86.75,34.97,28.51,12.1,311.01
2025-08-01,09:00,Bangalore,Nagarbhavi,162.89,50.26,34.98,37.89,13.17,299.19
2025-08-01,09:00,Bangalore,Chandra Layout,137.45,53.7,32.04,47.06,27.88,298.14
2025-08-01,09:00,Bangalore,Magadi Road,172.15,76.71,13.09,18.52,26.93,307.4
2025-08-01,09:00,Bangalore,Peenya (industrial),207.16,66.67,15.6,28.97,29.63,348.02
2025-08-01,09:00,Bangalore,Electronic City (Phase 1 & 2),314.98,75.2,31.77,33.28,20.09,475.32
2025-08-01,09:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,177.97,71.54,22.34,39.83,19.59,331.27
2025-08-01,09:00,Bangalore,Devanahalli/Airport Road (KIAL),149.69,56.67,12.82,49.63,25.97,294.77
2025-08-01,09:00,Bangalore,Hoskote/Old Madras Road stretch,162.56,98.74,33.04,26.93,22.0,343.26
2025-08-01,09:00,Bangalore,Nelamangala/Tumkur Road belt,201.78,62.67,19.82,47.23,29.61,361.11
2025-08-01,10:00,Bangalore,MG Road,128.55,78.42,25.83,15.68,11.52,260.0
2025-08-01,10:00,Bangalore,Brigade Road,189.12,54.22,24.61,26.38,28.96,323.29
2025-08-01,10:00,Bangalore,Church Street,143.45,71.29,36.73,18.64,24.87,294.97
2025-08-01,10:00,Bangalore,Richmond Town,142.58,59.13,26.18,41.47,13.82,283.19
2025-08-01,10:00,Bangalore,Shivajinagar,141.76,53.86,19.3,43.79,20.31,279.03
2025-08-01,10:00,Bangalore,Vasanth Nagar,146.08,85.87,29.88,30.04,16.78,308.66
2025-08-01,10:00,Bangalore,Ulsoor (Halasuru),219.91,56.74,31.51,22.78,28.54,359.49
2025-08-01,10:00,Bangalore,Indiranagar,142.28,52.64,18.83,32.8,13.01,259.56
2025-08-01,10:00,Bangalore,Koramangala,121.18,63.73,24.61,31.41,24.95,265.87
2025-08-01,10:00,Bangalore,Malleshwaram,168.13,68.02,34.65,37.07,16.32,324.2
2025-08-01,10:00,Bangalore,Rajajinagar,189.44,50.84,38.19,48.31,11.38,338.16
2025-08-01,10:00,Bangalore,Yeshwanthpur,123.41,73.87,39.11,33.69,16.5,286.57
2025-08-01,10:00,Bangalore,Hebbal,139.42,87.29,32.73,33.69,11.69,304.83
2025-08-01,10:00,Bangalore,RT Nagar,164.71,82.7,31.02,29.78,22.77,330.99
2025-08-01,10:00,Bangalore,Sahakara Nagar,220.43,97.64,15.86,14.68,20.53,369.14
2025-08-01,10:00,Bangalore,Yelahanka,120.78,73.68,35.0,33.19,24.84,287.49
2025-08-01,10:00,Bangalore,Jakkur,199.05,98.09,30.88,40.35,25.71,394.08
2025-08-01,10:00,Bangalore,Manyata Tech Park/Nagawara,322.29,68.23,25.46,15.97,28.93,460.88
2025-08-01,10:00,Bangalore,Jayanagar,188.32,65.0,23.68,30.15,18.44,325.59
2025-08-01,10:00,Bangalore,JP Nagar,127.42,51.22,29.58,36.78,18.83,263.84
2025-08-01,10:00,Bangalore,Basavanagudi,215.25,54.07,34.95,15.54,17.47,337.27
2025-08-01,10:00,Bangalore,Banashankari,161.12,52.17,13.54,24.83,23.11,274.78
2025-08-01,10:00,Bangalore,BTM Layout,178.5,66.05,30.83,48.92,19.33,343.63
2025-08-01,10:00,Bangalore,HSR Layout,124.08,60.06,38.38,12.61,14.86,249.98
2025-08-01,10:00,Bangalore,Bannerghatta Road belt,202.89,67.25,13.47,43.1,28.54,355.25
2025-08-01,10:00,Bangalore,Arekere,193.88,70.08,19.34,40.88,26.73,350.91
2025-08-01,10:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),147.29,63.28,28.96,46.14,12.56,298.23
2025-08-01,10:00,Bangalore,KR Puram,223.09,60.88,37.84,16.98,13.27,352.07
2025-08-01,10:00,Bangalore,CV Raman Nagar,162.02,71.44,31.23,42.7,16.74,324.13
2025-08-01,10:00,Bangalore,Marathahalli,184.21,54.48,16.03,34.71,25.56,314.99
2025-08-01,10:00,Bangalore,Mahadevapura,149.43,52.75,30.23,43.87,22.52,298.8
2025-08-01,10:00,Bangalore,Whitefield,164.74,79.97,16.93,13.74,10.54,285.92
2025-08-01,10:00,Bangalore,Hoodi,216.44,60.96,31.7,46.37,27.95,383.42
2025-08-01,10:00,Bangalore,Kadugodi,203.48,81.89,14.68,16.87,27.77,344.69
2025-08-01,10:00,Bangalore,Varthur,214.54,91.7,11.8,13.61,17.94,349.58
2025-08-01,10:00,Bangalore,Bellandur,208.97,79.1,35.15,27.7,24.98,375.89
2025-08-01,10:00,Bangalore,Sarjapur Road corridor,137.87,74.9,14.85,44.29,17.56,289.47
2025-08-01,10:00,Bangalore,Vijayanagar,215.97,67.1,19.87,49.26,11.0,363.2
2025-08-01,10:00,Bangalore,Basaveshwaranagar,196.51,53.45,16.9,13.54,11.81,292.21
2025-08-01,10:00,Bangalore,Nagarbhavi,207.54,98.35,19.56,13.25,24.94,363.64
2025-08-01,10:00,Bangalore,Chandra Layout,219.07,68.09,31.96,16.99,19.74,355.84
2025-08-01,10:00,Bangalore,Magadi Road,172.45,95.38,11.51,23.51,11.4,314.24
2025-08-01,10:00,Bangalore,Peenya (industrial),314.39,82.01,27.91,18.91,10.86,454.08
2025-08-01,10:00,Bangalore,Electronic City (Phase 1 & 2),334.92,54.68,10.44,17.46,16.13,433.62
2025-08-01,10:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,163.0,90.12,27.39,48.0,17.89,346.41
2025-08-01,10:00,Bangalore,Devanahalli/Airport Road (KIAL),143.51,93.4,13.84,46.9,23.18,320.84
2025-08-01,10:00,Bangalore,Hoskote/Old Madras Road stretch,155.79,65.25,36.4,11.99,20.01,289.44
2025-08-01,10:00,Bangalore,Nelamangala/Tumkur Road belt,211.93,76.06,23.36,35.54,28.87,375.77
2025-08-01,11:00,Bangalore,MG Road,179.83,78.15,28.45,25.39,20.82,332.63
2025-08-01,11:00,Bangalore,Brigade Road,124.25,96.27,15.9,15.59,22.17,274.18
2025-08-01,11:00,Bangalore,Church Street,196.07,94.37,39.13,12.81,14.04,356.41
2025-08-01,11:00,Bangalore,Richmond Town,215.24,92.81,10.81,36.39,12.38,367.64
2025-08-01,11:00,Bangalore,Shivajinagar,129.74,97.93,24.24,48.42,20.0,320.33
2025-08-01,11:00,Bangalore,Vasanth Nagar,159.02,98.3,24.07,46.35,29.73,357.46
2025-08-01,11:00,Bangalore,Ulsoor (Halasuru),161.13,86.02,35.17,32.21,15.43,329.95
2025-08-01,11:00,Bangalore,Indiranagar,195.36,95.02,33.49,32.76,11.5,368.12
2025-08-01,11:00,Bangalore,Koramangala,149.08,76.33,35.62,10.68,24.62,296.34
2025-08-01,11:00,Bangalore,Malleshwaram,140.16,76.07,32.43,45.75,11.39,305.8
2025-08-01,11:00,Bangalore,Rajajinagar,133.7,65.0,30.33,25.68,14.03,268.75
2025-08-01,11:00,Bangalore,Yeshwanthpur,135.36,50.82,10.44,45.36,13.27,255.25
2025-08-01,11:00,Bangalore,Hebbal,222.51,94.12,22.56,13.07,17.6,369.85
2025-08-01,11:00,Bangalore,RT Nagar,198.03,98.52,19.05,44.56,12.18,372.34
2025-08-01,11:00,Bangalore,Sahakara Nagar,187.43,91.9,33.6,33.65,19.62,366.19
2025-08-01,11:00,Bangalore,Yelahanka,163.15,53.87,31.07,21.91,10.16,280.15
2025-08-01,11:00,Bangalore,Jakkur,147.07,63.34,39.1,38.3,16.26,304.07
2025-08-01,11:00,Bangalore,Manyata Tech Park/Nagawara,261.18,58.11,14.1,49.79,21.64,404.83
2025-08-01,11:00,Bangalore,Jayanagar,191.8,61.9,14.81,32.46,25.71,326.69
2025-08-01,11:00,Bangalore,JP Nagar,198.64,78.15,22.49,10.34,24.55,334.16
2025-08-01,11:00,Bangalore,Basavanagudi,179.74,98.99,21.91,48.1,29.11,377.85
2025-08-01,11:00,Bangalore,Banashankari,201.8,93.98,18.91,32.54,11.4,358.63
2025-08-01,11:00,Bangalore,BTM Layout,161.64,80.61,35.14,16.69,17.73,311.82
2025-08-01,11:00,Bangalore,HSR Layout,182.99,75.36,11.68,27.0,16.4,313.44
